price,product_name,rating,no_of_rating_givers,no_of_review_givers,image_link,product_page_link
38499,"HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 Kg, With MS Office)",4.1,827,119,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/5/6/i/-original-imaggshd5zgfe8ev.jpeg?q=70,https://www.flipkart.com/hp-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-15s-eq2143au-thin-light-laptop/p/itm833bca55e158b?pid=COMGAX8EEYFKCESS&lid=LSTCOMGAX8EEYFKCESS83R2QP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_248&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMGAX8EEYFKCESS.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
229990,"ASUS ROG Strix Scar 15 (2022) Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti/240 Hz) G533ZW-LN136WS Gaming Laptop  (15.6 inch, Off Black, 2.30 kg, With MS Office)",4.7,3,0,https://rukminim1.flixcart.com/image/416/416/l0vbukw0/computer/4/i/k/-original-imagckcfgfba4fja.jpeg?q=70,https://www.flipkart.com/asus-rog-strix-scar-15-2022-core-i9-12th-gen-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-240-hz-g533zw-ln136ws-gaming-laptop/p/itmd6e8ba35232e4?pid=COMGCZUJVKGPCCYE&lid=LSTCOMGCZUJVKGPCCYEPSSUDZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_249&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMGCZUJVKGPCCYE.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
32990,"HP Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop  (15.6 inch, Jet Black, 1.69 Kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/q/j/c/-original-imagh3wecapg5gqn.jpeg?q=70,https://www.flipkart.com/hp-athlon-dual-core-3050u-8-gb-512-gb-ssd-windows-11-home-15s-eq1559au-thin-light-laptop/p/itm805c7d908648d?pid=COMGG63HRV3GFN4G&lid=LSTCOMGG63HRV3GFN4GPLQ1JG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_250&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMGG63HRV3GFN4G.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
42590,"DELL Inspiron 3000 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3511 Thin and Light Laptop  (15.6 Inch, Black, 1.8 Kgs, With MS Office)",4.2,26,1,https://rukminim1.flixcart.com/image/416/416/l16rde80/computer/p/4/i/inspiron-3511-thin-and-light-laptop-dell-original-imagctygxz8x6hnx.jpeg?q=70,https://www.flipkart.com/dell-inspiron-3000-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmbf6ad768dc33b?pid=COMGCTAAQDZYVH63&lid=LSTCOMGCTAAQDZYVH63C3TNMR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_251&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMGCTAAQDZYVH63.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
149900,"APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY43HN/A  (13.6 Inch, Midnight, 1.24 Kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l4hcx3k0/computer/y/j/z/macbook-air-thin-and-light-laptop-apple-original-imagfdeqter4sj2j.jpeg?q=70,https://www.flipkart.com/apple-2022-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly43hn-a/p/itm14cf121550d1a?pid=COMGFB2GDBDYXF9D&lid=LSTCOMGFB2GDBDYXF9DPTKNCZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_252&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMGFB2GDBDYXF9D.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
57990,"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FX506LHB-HN355W Gaming Laptop  (15.6 inch, Black Plastic, 2.30 Kg)",4.5,4642,519,https://rukminim1.flixcart.com/image/416/416/kz4gh3k0/computer/n/e/x/fx506lh-hn258ws-gaming-laptop-asus-original-imagb7hfzhmv6v9y.jpeg?q=70,https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lhb-hn355w-laptop/p/itmedcb081ea5c22?pid=COMGEMH5FTFWZZFZ&lid=LSTCOMGEMH5FTFWZZFZLDDTPQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_253&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMGEMH5FTFWZZFZ.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
43330,"DELL Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Laptop  (14 Inch, Carbon Black, 1.48 Kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l45xea80/computer/m/q/7/vostro-3425-thin-and-light-laptop-dell-original-imagf4mth22ydgqs.jpeg?q=70,https://www.flipkart.com/dell-ryzen-3-quad-core-5425u-8-gb-512-gb-ssd-windows-11-home-vostro-3425-thin-light-laptop/p/itmd0337f7f60741?pid=COMGF478YE3YYPC6&lid=LSTCOMGF478YE3YYPC6HKHQLK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_254&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMGF478YE3YYPC6.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
110990,"ASUS TUF Dash F15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) FX517ZC-HN108WS Gaming Laptop  (15.6 inch, Off Black, 2 Kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l572ufk0/computer/r/n/k/fx517zc-hn108ws-gaming-laptop-asus-original-imagfxj5nfwkg5s7.jpeg?q=70,https://www.flipkart.com/asus-tuf-dash-f15-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-fx517zc-hn108ws-gaming-laptop/p/itm702570f8af94a?pid=COMGFWCYUH7DC4HB&lid=LSTCOMGFWCYUH7DC4HBE7BXRF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_255&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMGFWCYUH7DC4HB.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
39990,"ASUS Vivobook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ322WS Thin and Light Laptop  (15.6 Inch, Transparent Silver, 1.80 kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/ksyz8280/computer/f/9/9/x515ea-ej302ts-thin-and-light-laptop-asus-original-imag6fc9kxzc6rrh.jpeg?q=70,https://www.flipkart.com/asus-vivobook-15-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ej322ws-thin-light-laptop/p/itmc6461360364e0?pid=COMGA5TUCZAV4HGH&lid=LSTCOMGA5TUCZAV4HGHWM8PS0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_256&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMGA5TUCZAV4HGH.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
21288,"Lenovo IdeaPad 1 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Light Laptop  (11.6 Inch, Platinum Grey, With MS Office)",3.6,173,9,https://rukminim1.flixcart.com/image/416/416/ku4ezrk0/computer/u/w/h/11igl05-thin-and-light-laptop-lenovo-original-imag7antefgkgfzb.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-1-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-11igl05-thin-light-laptop/p/itm56e1f06112b0d?pid=COMGCFNZASDRTZAU&lid=LSTCOMGCFNZASDRTZAURTHFHX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_257&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMGCFNZASDRTZAU.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
83990,"HP Pavilion x360 Convertible Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1047TU Thin and Light Laptop  (14 inch, Natural Silver, 1.52 kg, With MS Office)",3.7,3,0,https://rukminim1.flixcart.com/image/416/416/l12h1u80/computer/2/s/q/14-dy1048tu-thin-and-light-laptop-hp-original-imagcpuvfpshgd7q.jpeg?q=70,https://www.flipkart.com/hp-pavilion-x360-convertible-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-14-dy1047tu-thin-light-laptop/p/itm33a412438c15a?pid=COMGCNDPKPCKGGQZ&lid=LSTCOMGCNDPKPCKGGQZ6VLE0Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_258&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMGCNDPKPCKGGQZ.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
60990,"acer Intel EVO Swift 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) SF314-511 Thin and Light Laptop  (14 inch, Pure Silver, 1.2 kg, With MS Office)",4.6,40,7,https://rukminim1.flixcart.com/image/416/416/kykgb680/computer/w/j/r/-original-imagarytsqkmvmx6.jpeg?q=70,https://www.flipkart.com/acer-intel-evo-swift-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-sf314-511-thin-light-laptop/p/itm0a4fe97fb1323?pid=COMG8FF22RHPUHGQ&lid=LSTCOMG8FF22RHPUHGQOAQ78J&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_259&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMG8FF22RHPUHGQ.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
59990,"ASUS Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home) M3400QA-KM502WS Laptop  (14 inch, Solar Silver, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/6/x/f/vivobook-pro-laptop-asus-original-imaggur3mgfbjmnf.jpeg?q=70,https://www.flipkart.com/asus-ryzen-5-hexa-core-8-gb-512-gb-ssd-windows-11-home-m3400qa-km502ws-laptop/p/itm78a8ba4ac5b6d?pid=COMGGUR3UWEP2QQN&lid=LSTCOMGGUR3UWEP2QQNJH9W5R&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_260&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMGGUR3UWEP2QQN.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
68490,"LG Gram 14 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Gram 14Z90N Laptop  (14 inch, Dark Silver, 0.999 g)",4.6,79,25,https://rukminim1.flixcart.com/image/416/416/kfeamq80/computer/g/w/b/lg-original-imafvv2vbezr6sk2.jpeg?q=70,https://www.flipkart.com/lg-gram-14-core-i5-10th-gen-8-gb-256-gb-ssd-windows-10-home-14z90n-laptop/p/itme8129b7f1034f?pid=COMFVSRG6GRGHGWB&lid=LSTCOMFVSRG6GRGHGWBFW3ASS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_261&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMFVSRG6GRGHGWB.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
41490,"Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 14ITL6 Thin and Light Laptop  (14 Inch, Arctic Grey, With MS Office)",4.4,51,4,https://rukminim1.flixcart.com/image/416/416/kruyw7k0/computer/a/w/e/na-thin-and-light-laptop-lenovo-original-imag5k4qyjacgkuh.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14itl6-thin-light-laptop/p/itm87a9a7d26b0f8?pid=COMGCFNZHZBNGR9E&lid=LSTCOMGCFNZHZBNGR9EW5D7VT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_262&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMGCFNZHZBNGR9E.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
78800,"HP Pavilion x360 Convertible Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1048TU Thin and Light Laptop  (14 inch, Natural Silver, 1.52 kg, With MS Office)",3.7,13,4,https://rukminim1.flixcart.com/image/416/416/l12h1u80/computer/2/s/q/14-dy1048tu-thin-and-light-laptop-hp-original-imagcpuvfpshgd7q.jpeg?q=70,https://www.flipkart.com/hp-pavilion-x360-convertible-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-14-dy1048tu-thin-light-laptop/p/itmcfad46a5360de?pid=COMGCNDPJXZUA9HM&lid=LSTCOMGCNDPJXZUA9HMF69O0C&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_263&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMGCNDPJXZUA9HM.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
76990,"ASUS ROG Strix G15 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) G513IH-HN086T Gaming Laptop  (15.6 inch, Eclipse Gray, 2.10 Kg)",4.4,180,19,https://rukminim1.flixcart.com/image/416/416/l3vxbbk0/computer/g/u/y/-original-imagewgtfgzf8fdd.jpeg?q=70,https://www.flipkart.com/asus-rog-strix-g15-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-g513ih-hn086t-gaming-laptop/p/itm2b93a4b3d7a76?pid=COMG5C28GFMZGXBR&lid=LSTCOMG5C28GFMZGXBR4SKK9R&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_264&otracker=search&otracker1=search&fm=organic&iid=263131d7-eefb-4537-88d2-55a1f7b7bb71.COMG5C28GFMZGXBR.SEARCH&ppt=None&ppn=None&ssid=wch9dm9g000000001662725395885&qH=312f91285e048e09
35990,"DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 10) Inspiron 3505 Notebook  (15.6 inch, Softmint, 1.83 Kg, With MS Office)",4.0,444,43,https://rukminim1.flixcart.com/image/416/416/knm2s280/computer/m/p/g/inspiron-3501-notebook-dell-original-imag29azafkdgysg.jpeg?q=70,https://www.flipkart.com/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-windows-10-3505-notebook/p/itm6db53ec102daa?pid=COMG24PG7EFFBSEV&lid=LSTCOMG24PG7EFFBSEVJV0I4V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_265&otracker=search&otracker1=search&fm=organic&iid=bc4685b3-6ad8-48a8-974a-330cd554886d.COMG24PG7EFFBSEV.SEARCH&ppt=None&ppn=None&ssid=xhi527lty80000001662725461930&qH=312f91285e048e09
70990,"HP Pavilion Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-DK2012TX Gaming Laptop  (15.6 inch, Shadow Black & Ultra Violet, 2.23 kg, With MS Office)",4.1,14,2,https://rukminim1.flixcart.com/image/416/416/krjjde80/computer/b/q/h/na-gaming-laptop-hp-original-imag5bg5uwgmhmqj.jpeg?q=70,https://www.flipkart.com/hp-pavilion-gaming-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-15-dk2012tx-laptop/p/itmd5dd5a02e9197?pid=COMG68M5ZQQZDWYX&lid=LSTCOMG68M5ZQQZDWYXIT5IPS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_266&otracker=search&otracker1=search&fm=organic&iid=bc4685b3-6ad8-48a8-974a-330cd554886d.COMG68M5ZQQZDWYX.SEARCH&ppt=None&ppn=None&ssid=xhi527lty80000001662725461930&qH=312f91285e048e09
125990,"ASUS TUF Gaming A17 (2022) Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX 3060/144 Hz) FA777RM-HX019W Gaming Laptop  (17.3 Inch, Jaeger Gray, 2.60 Kg)",4.0,6,1,https://rukminim1.flixcart.com/image/416/416/l3rmzrk0/computer/q/d/n/-original-imagetjymucqggdq.jpeg?q=70,https://www.flipkart.com/asus-tuf-gaming-a17-2022-ryzen-7-octa-core-6800h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-fa777rm-hx019w-laptop/p/itm5271e50c6a0a5?pid=COMGCFMVHRVJHGPC&lid=LSTCOMGCFMVHRVJHGPCM2ERKX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_267&otracker=search&otracker1=search&fm=organic&iid=bc4685b3-6ad8-48a8-974a-330cd554886d.COMGCFMVHRVJHGPC.SEARCH&ppt=None&ppn=None&ssid=xhi527lty80000001662725461930&qH=312f91285e048e09
56490,"ASUS VivoBook Ultra 14 Core i5 10th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/2 GB Graphics) X413JP-EB522TS Thin and Light Laptop  (14 inch, Bespoke Black, 1.40 kg, With MS Office)",4.4,788,73,https://rukminim1.flixcart.com/image/416/416/ku4ezrk0/computer/f/n/g/na-thin-and-light-laptop-asus-original-imag7bh6qmjxyqyt.jpeg?q=70,https://www.flipkart.com/asus-vivobook-ultra-14-core-i5-10th-gen-8-gb-32-optane-512-ssd-windows-10-home-2-graphics-x413jp-eb522ts-thin-light-laptop/p/itm78a0fd5bd40eb?pid=COMG3682TCWNSGHZ&lid=LSTCOMG3682TCWNSGHZK0EIWK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_268&otracker=search&otracker1=search&fm=organic&iid=bc4685b3-6ad8-48a8-974a-330cd554886d.COMG3682TCWNSGHZ.SEARCH&ppt=None&ppn=None&ssid=xhi527lty80000001662725461930&qH=312f91285e048e09
97990,"MSI Katana GF66 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) Katana GF66 11UE-861IN Gaming Laptop  (15.6 inch, Black, 2.25 kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kt1u3rk0/computer/v/x/u/katana-gf66-11ud-thin-and-light-laptop-msi-original-imag6hgucfpqacvt.jpeg?q=70,https://www.flipkart.com/msi-katana-gf66-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-11ue-861in-gaming-laptop/p/itm38e396a4d4d5c?pid=COMGEY8WGQXWHYXU&lid=LSTCOMGEY8WGQXWHYXU1RLJ8X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_269&otracker=search&otracker1=search&fm=organic&iid=bc4685b3-6ad8-48a8-974a-330cd554886d.COMGEY8WGQXWHYXU.SEARCH&ppt=None&ppn=None&ssid=xhi527lty80000001662725461930&qH=312f91285e048e09
119990,"ASUS Zenbook S 13 Ryzen 7 Octa Core 6800U - (16 GB/1 TB SSD/Windows 11 Home) UM5302TA-LX702WS Thin and Light Laptop  (13.3 Inch, Aqua Celadon, 1.10 Kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l4ei1e80/computer/w/r/h/-original-imagfb7mgxnbxvhx.jpeg?q=70,https://www.flipkart.com/asus-zenbook-s-13-ryzen-7-octa-core-6800u-16-gb-1-tb-ssd-windows-11-home-um5302ta-lx702ws-thin-light-laptop/p/itm80b61b57cb2fa?pid=COMGF332FDZZYAGS&lid=LSTCOMGF332FDZZYAGSKOGMJD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_270&otracker=search&otracker1=search&fm=organic&iid=bc4685b3-6ad8-48a8-974a-330cd554886d.COMGF332FDZZYAGS.SEARCH&ppt=None&ppn=None&ssid=xhi527lty80000001662725461930&qH=312f91285e048e09
45500,"HP G8 Ryzen 5 Hexa Core 5500U 5th Gen - (8 GB/512 GB SSD/Windows 11 Home) 62Y30PA Laptop  (15.6 inch, Dark Ash Black, 1.74 kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/x/i/h/255-g8-laptop-hp-original-imagghdbs8mnge44.jpeg?q=70,https://www.flipkart.com/hp-g8-ryzen-5-hexa-core-5500u-5th-gen-8-gb-512-gb-ssd-windows-11-home-62y30pa-laptop/p/itm7b20388ddea3a?pid=COMGGHDBUT6BERRN&lid=LSTCOMGGHDBUT6BERRNWOECZV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_271&otracker=search&otracker1=search&fm=organic&iid=bc4685b3-6ad8-48a8-974a-330cd554886d.COMGGHDBUT6BERRN.SEARCH&ppt=None&ppn=None&ssid=xhi527lty80000001662725461930&qH=312f91285e048e09
59990,"ASUS Vivobook 16X Ryzen 5 Hexa Core R5-5600H - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB511WS Laptop  (16 inch, Quiet Blue, 1.8 kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/n/j/z/m1603qa-mb511ws-laptop-asus-original-imaghfbtdt8fzsss.jpeg?q=70,https://www.flipkart.com/asus-vivobook-16x-ryzen-5-hexa-core-r5-5600h-16-gb-512-gb-ssd-windows-11-home-m1603qa-mb511ws-laptop/p/itm2b26182c33ac7?pid=COMGHFCKYYXJZE3G&lid=LSTCOMGHFCKYYXJZE3GHIRDLR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_272&otracker=search&otracker1=search&fm=organic&iid=bc4685b3-6ad8-48a8-974a-330cd554886d.COMGHFCKYYXJZE3G.SEARCH&ppt=None&ppn=None&ssid=xhi527lty80000001662725461930&qH=312f91285e048e09
54999,"HP Pavilion Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15-eh1101AU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.75 Kg, With MS Office)",4.5,152,24,https://rukminim1.flixcart.com/image/416/416/ksru0sw0/computer/d/p/w/15-eh1101au-thin-and-light-laptop-hp-original-imag69prbzxur5qq.jpeg?q=70,https://www.flipkart.com/hp-pavilion-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-15-eh1101au-thin-light-laptop/p/itmbbe1a7a3f907e?pid=COMG67BXFFXYZSMZ&lid=LSTCOMG67BXFFXYZSMZEBZDME&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_273&otracker=search&otracker1=search&fm=organic&iid=bc4685b3-6ad8-48a8-974a-330cd554886d.COMG67BXFFXYZSMZ.SEARCH&ppt=None&ppn=None&ssid=xhi527lty80000001662725461930&qH=312f91285e048e09
58490,"HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) 15s-du3519TX Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.75 Kg, With MS Office)",4.0,3,0,https://rukminim1.flixcart.com/image/416/416/l29c9e80/computer/5/1/r/15s-du3519tx-thin-and-light-laptop-hp-original-imagdn9fhmgsp9gh.jpeg?q=70,https://www.flipkart.com/hp-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-2-graphics-15s-du3519tx-thin-light-laptop/p/itm54837d51f3503?pid=COMGDN5WZZKSNWN5&lid=LSTCOMGDN5WZZKSNWN5A6NDSN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_274&otracker=search&otracker1=search&fm=organic&iid=bc4685b3-6ad8-48a8-974a-330cd554886d.COMGDN5WZZKSNWN5.SEARCH&ppt=None&ppn=None&ssid=xhi527lty80000001662725461930&qH=312f91285e048e09
47590,"DELL Vostro Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10) Vostro 3405 Thin and Light Laptop  (14 inches, Dune, 1.58 kg, With MS Office)",4.3,9,2,https://rukminim1.flixcart.com/image/416/416/kq5iykw0/computer/q/j/2/vostro-3405-thin-and-light-laptop-dell-original-imag48ejkx33d9nn.jpeg?q=70,https://www.flipkart.com/dell-vostro-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-3405-thin-light-laptop/p/itm008e3f5e4ff04?pid=COMG3P7NVV5NPGRV&lid=LSTCOMG3P7NVV5NPGRVUSZD24&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_275&otracker=search&otracker1=search&fm=organic&iid=bc4685b3-6ad8-48a8-974a-330cd554886d.COMG3P7NVV5NPGRV.SEARCH&ppt=None&ppn=None&ssid=xhi527lty80000001662725461930&qH=312f91285e048e09
